Date;Récépissé;Remettant;Code agence entrée;Agence gestion;Agence sortie;Code produit;Destinataire;Pays;CP;Ville;N. UM;N. Palette;Poids;C.R.;Encaissement;Date encaissement;Solde;Paiement;Chèque paiement
19/12/2020;1012877946;3935 - OPTIBEN AGADIR;2;1;72;ECR;SLIMANE OPTIQUE;MA;70000;LAAYOUNE;1;0;1.2;1 010.00;1010;21/12/2020;05/01/2021;30/12/2020 // Réf: 224704;V20201899
18/12/2020;1012877938;3935 - OPTIBEN AGADIR;2;1;72;ECR;MEDICAL;MA;70000;LAAYOUNE;1;0;1.2;315;315;21/12/2020;05/01/2021;30/12/2020 // Réf: 224704;V20201899
17/12/2020;1013332804;3935 - OPTIBEN AGADIR;2;1;73;ECR;OPTIC BEN AMRANE;MA;73000;DAKHLA;1;0;1.2;1 200.50;1200.5;21/12/2020;05/01/2021;30/12/2020 // Réf: 224704;V20201899
16/12/2020;1012877932;3935 - OPTIBEN AGADIR;2;1;73;ECR;OPTIC BENAMRAN;MA;73000;DAKHLA;1;0;1.2;200;200;19/12/2020;05/01/2021;30/12/2020 // Réf: 224704;V20201899
15/12/2020;1012877928;3935 - OPTIBEN AGADIR;2;1;73;ECR;OPTIC BEN OMAR;MA;73000;DAKHLA;1;0;1.2;380;380;19/12/2020;05/01/2021;30/12/2020 // Réf: 224704;V20201899
25/12/2020;1013476601;4084 - AB LENS;22;1;10;ECR;SAID OPTIQUE;MA;52000;ERRACHIDIA;1;0;4;832.5;832.5;26/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
25/12/2020;1013476621;4084 - AB LENS;22;1;10;ECR;OPTIQUE IBN ROCHD;MA;52000;ERRACHIDIA;1;0;6;1 436.50;1436.5;26/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
25/12/2020;1013476619;4084 - AB LENS;22;1;18;ECR;ENNOUR OPTIQUE;MA;45000;OUARZAZATE;1;0;4;1 683.50;1683.5;26/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
25/12/2020;1013476927;4084 - AB LENS;22;1;10;ECR;CENTRE OPTIQUE;MA;52000;ERRACHIDIA;1;0;6;445;445;26/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
25/12/2020;1013476623;4084 - AB LENS;22;1;23;ECR;KENNEDY OPTIQUE;MA;46000;SAFI;1;0;6;813;813;26/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
25/12/2020;1013476620;4084 - AB LENS;22;1;18;ECR;OPTIQUE NAKHIL;MA;45000;OUARZAZATE;1;0;6;2 188.50;2188.5;26/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
25/12/2020;1013476618;4084 - AB LENS;22;1;18;ECR;NAKHIL GALAXY  OPTIQUE;MA;45000;OUARZAZATE;1;0;5;108;108;26/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
24/12/2020;1013476913;4084 - AB LENS;22;1;18;ECR;ENNOUR OPTIQUE;MA;45000;OUARZAZATE;1;0;2;1 202.00;1202;25/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
24/12/2020;1013476608;4084 - AB LENS;22;1;18;ECR;OPTIQUE NAKHIL;MA;45000;OUARZAZATE;1;0;2;1 202.70;1202.7;25/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
24/12/2020;10134;4084 - AB LENS;22;1;10;ECR;OPTIQUE IBN ROCHD;MA;52000;ERRACHIDIA;1;0;2;79.2;79.2;25/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
24/12/2020;1013476949;4084 - AB LENS;22;1;18;ECR;OUARZAZAT VISION;MA;45000;OUARZAZATE;1;0;2;343.4;343.4;25/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
24/12/2020;1013476914;4084 - AB LENS;22;1;23;ECR;KENNEDY OPTIQUE;MA;46000;SAFI;1;0;2;369;369;25/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
24/12/2020;1013476946;4084 - AB LENS;22;1;10;ECR;ESSALAM OPTIQUE;MA;52000;ERRACHIDIA;1;0;2;150.8;150.8;25/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
24/12/2020;1013476700;4084 - AB LENS;22;1;18;ECR;NAKHIL GALAXY OPTIQUE;MA;45000;OUARZAZATE;1;0;2;832.5;832.5;25/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
24/12/2020;1013476933;4084 - AB LENS;22;1;10;ECR;SAID OPTIQUE;MA;52000;ERRACHIDIA;1;0;2;613.4;613.4;25/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
23/12/2020;1013476936;4084 - AB LENS;22;1;10;ECR;SABER OPTIQUE;MA;52000;ERRACHIDIA;1;0;5;265;265;25/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
23/12/2020;1013476937;4084 - AB LENS;22;1;10;ECR;OPTIQUE WANE;MA;52000;ERRACHIDIA;1;0;5;262;262;25/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
23/12/2020;1013476690;4084 - AB LENS;22;1;53;ECR;NAJIB OPTIQUE;MA;16200;OUEZZANE;1;0;5;1 073.00;1073;25/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
23/12/2020;1013476699;4084 - AB LENS;22;1;10;ECR;CENTRE OPTIQUE;MA;52000;ERRACHIDIA;1;0;5;299;299;24/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
23/12/2020;1013476676;4084 - AB LENS;22;1;10;ECR;OPTYIQUE IBN ROCHD;MA;52000;ERRACHIDIA;1;0;1.2;192.8;192.8;24/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
23/12/2020;1013476944;4084 - AB LENS;22;1;18;ECR;ENNOUR OPTIQUE;MA;45000;OUARZAZATE;1;0;5;520.5;520.5;24/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
23/12/2020;1013476688;4084 - AB LENS;22;1;23;ECR;KENNEDY OPTIQUE SARL;MA;46000;SAFI;1;0;5;155;155;25/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
23/12/2020;1013476940;4084 - AB LENS;22;1;10;ECR;SAID OPTIQUE;MA;52000;ERRACHIDIA;1;0;5;418.5;418.5;25/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
23/12/2020;1013476750;4084 - AB LENS;22;1;10;ECR;BELA VISION;MA;54350;MIDELT;1;0;1.2;640.5;640.5;24/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
23/12/2020;1013476726;4084 - AB LENS;22;1;23;ECR;OPTIQUE NOUR;MA;46000;SAFI;1;0;5;390;390;24/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
23/12/2020;1013476942;4084 - AB LENS;22;1;18;ECR;OPTIQUE NAKHIL;MA;45000;OUARZAZATE;1;0;5;3 343.70;3343.7;24/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
22/12/2020;1013476689;4084 - AB LENS;22;1;10;ECR;OPTIQUE AL ANWARE;MA;52000;ERRACHIDIA;1;0;1.2;260;260;25/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
22/12/2020;1013476687;4084 - AB LENS;22;1;18;ECR;ENNOUR OPTIQUE;MA;45000;OUARZAZATE;1;0;1.2;1 127.50;1127.5;23/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
22/12/2020;1013476988;4084 - AB LENS;22;1;79;ECR;PARFAIT VISION;MA;44000;ESSAOUIRA;1;0;1.2;834;834;24/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
21/12/2020;1013476748;4084 - AB LENS;22;1;53;ECR;NAJIB OPTIQUE;MA;16200;OUEZZANE;1;0;1.2;468.8;468.8;26/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
21/12/2020;1013476682;4084 - AB LENS;22;1;290;ECR;CLINIQUE OPTIQUE EL HAJOJI;MA;85000;TIZNIT;1;0;1.2;3 333.00;3333;22/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
21/12/2020;1013476674;4084 - AB LENS;22;1;18;ECR;OPTIQUE NAKHIL;MA;45000;OUARZAZATE;1;0;1.2;3 210.40;3210.4;22/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
21/12/2020;1013476720;4084 - AB LENS;22;1;18;ECR;NAKHIL GALAXY OPTIQUE;MA;45000;OUARZAZATE;1;0;1.2;750.5;750.5;22/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
21/12/2020;1013476742;4084 - AB LENS;22;1;23;ECR;KENNEDY OPTIQUE;MA;46000;SAFI;1;0;1.2;300;300;22/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
21/12/2020;1013476670;4084 - AB LENS;22;1;18;ECR;ENNOUR OPTIQUE;MA;45000;OUARZAZATE;1;0;1.2;1 083.50;1083.5;22/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
19/12/2020;1013476745;4084 - AB LENS;22;1;18;ECR;ENNOUR OPTIQUE;MA;45000;OUARZAZATE;1;0;1.4;467.5;467.5;21/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
19/12/2020;1012803632;4084 - AB LENS;22;1;72;ECR;ADIL OPTIQUE;MA;70000;LAAYOUNE;1;0;1.4;15 190.45;15190.45;23/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
19/12/2020;1013476656;4084 - AB LENS;22;1;18;ECR;OPTIQUE NAKHIL;MA;45000;OUARZAZATE;1;0;1.2;3 877.00;3877;24/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
19/12/2020;1013476738;4084 - AB LENS;22;1;10;ECR;OPTIQUE SAID;MA;52000;ERRACHIDIA;1;0;1.2;1 082.70;1082.7;21/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
19/12/2020;1013476747;4084 - AB LENS;22;1;10;ECR;OPTIQUE IBN ROCHD;MA;52000;ERRACHIDIA;1;0;1.2;380;380;21/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
18/12/2020;1013476719;4084 - AB LENS;22;1;53;ECR;NAJIB OPTIQUE;MA;16200;OUEZZANE;1;0;2;389;389;26/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
18/12/2020;1013476711;4084 - AB LENS;22;1;10;ECR;BELA VISION;MA;54350;MIDELT;1;0;2;319.1;319.1;21/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
18/12/2020;1013476722;4084 - AB LENS;22;1;18;ECR;OPTIQUE NAKHIL;MA;45000;OUARZAZATE;1;0;2;5 308.70;5308.7;21/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
17/12/2020;1012803710;4084 - AB LENS;22;1;59;ECR;CHRONO OPTIQUE;MA;25060;BEJAAD;1;0;1.4;273;273;19/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
16/12/2020;1012803697;4084 - AB LENS;22;1;79;ECR;PARFAIT VISION;MA;44000;ESSAOUIRA;1;0;1.2;351;351;21/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
27/11/2020;1013405966;4084 - AB LENS;22;1;53;ECR;NAJIB OPTIQUE;MA;16200;OUEZZANE;1;0;2;786;786;22/12/2020;05/01/2021;30/12/2020 // Réf: 224705;V20201899
25/12/2020;1013301359;408401 - AB LENS CASA;1-292;1;57;ECR;OPTIQUE HATIM;MA;26000;SETTAT;1;0;1.2;195;195;26/12/2020;05/01/2021;30/12/2020 // Réf: 224710;V20201900
25/12/2020;1013301363;408401 - AB LENS CASA;1-292;1;57;ECR;OPTIQUE CHAOUIA;MA;26000;SETTAT;1;0;1.2;130;130;26/12/2020;05/01/2021;30/12/2020 // Réf: 224710;V20201900
24/12/2020;1013301355;408401 - AB LENS CASA;1-292;1;78;ECR;AQUA VISION;MA;24350;SIDI BENNOUR;1;0;1.2;175;175;25/12/2020;05/01/2021;30/12/2020 // Réf: 224710;V20201900
24/12/2020;1013301356;408401 - AB LENS CASA;1-292;1;78;ECR;OPT FALORA;MA;24000;EL JADIDA;1;0;1.2;85;85;26/12/2020;05/01/2021;30/12/2020 // Réf: 224710;V20201900
23/12/2020;1013301447;408401 - AB LENS CASA;1-292;1;57;ECR;OPTIQUE HATIM;MA;26000;SETTAT;1;0;2;65;65;24/12/2020;05/01/2021;30/12/2020 // Réf: 224710;V20201900
23/12/2020;1013301449;408401 - AB LENS CASA;1-292;1;78;ECR;BASSARIAT AKHAOUINE;MA;24200;KHEMIS DES ZEMAMRA;1;0;2;860;860;24/12/2020;05/01/2021;30/12/2020 // Réf: 224710;V20201900
23/12/2020;1013301448;408401 - AB LENS CASA;1-292;1;78;ECR;ESSAKR VISION;MA;24350;SIDI BENNOUR;1;0;2;60.5;60.5;24/12/2020;05/01/2021;30/12/2020 // Réf: 224710;V20201900
22/12/2020;1013301443;408401 - AB LENS CASA;1-292;1;78;ECR;AQUA VISION;MA;24350;SIDI BENNOUR;1;0;1.2;16;16;23/12/2020;05/01/2021;30/12/2020 // Réf: 224710;V20201900
22/12/2020;1013301440;408401 - AB LENS CASA;1-292;1;78;ECR;BASSARIATE AKHAOUINE;MA;24200;KHEMIS DES ZEMAMRA;1;0;1.2;352;352;24/12/2020;05/01/2021;30/12/2020 // Réf: 224710;V20201900
22/12/2020;1013301439;408401 - AB LENS CASA;1-292;1;57;ECR;OPTIQUE HAIM;MA;26000;SETTAT;1;0;1.2;325;325;23/12/2020;05/01/2021;30/12/2020 // Réf: 224710;V20201900
21/12/2020;1013301436;408401 - AB LENS CASA;1-292;1;78;ECR;ESSAKR VISION;MA;24350;SIDI BENNOUR;1;0;1.6;62;62;22/12/2020;05/01/2021;30/12/2020 // Réf: 224710;V20201900
21/12/2020;1013301435;408401 - AB LENS CASA;1-292;1;57;ECR;OPT HATIM;MA;26000;SETTAT;1;0;1.6;135;135;22/12/2020;05/01/2021;30/12/2020 // Réf: 224710;V20201900
21/12/2020;1013301434;408401 - AB LENS CASA;1-292;1;78;ECR;AQUA VISION;MA;24350;SIDI BENNOUR;1;0;1.8;613.5;613.5;22/12/2020;05/01/2021;30/12/2020 // Réf: 224710;V20201900
18/12/2020;1013301423;408401 - AB LENS CASA;1-292;1;78;ECR;OPTIQUE FALORA;MA;24000;EL JADIDA;1;0;1.2;170;170;22/12/2020;05/01/2021;30/12/2020 // Réf: 224710;V20201900
17/12/2020;1013301417;408401 - AB LENS CASA;1-292;1;78;ECR;OPTIQUE FALORA;MA;24000;EL JADIDA;1;0;1.2;504;504;22/12/2020;05/01/2021;30/12/2020 // Réf: 224710;V20201900
16/12/2020;1013301402;408401 - AB LENS CASA;1-292;1;78;ECR;BASSARIATE AKHAOUIANE;MA;24200;KHEMIS DES ZEMAMRA;1;0;1.2;673.5;673.5;22/12/2020;05/01/2021;30/12/2020 // Réf: 224710;V20201900
19/12/2020;1013068763;408415 - AB LENS MARRAKECH;15;1;40;ECR;ANOUAR OPTIC;MA;43000;EL KELAA DES SRAGHNA;1;0;2;492.25;492.25;23/12/2020;05/01/2021;30/12/2020 // Réf: 224707;V20201899
14/12/2020;1013068757;408415 - AB LENS MARRAKECH;15;1;65;ECR;ALMOU OPTIC;MA;45800;TINGHIR;1;0;1.3;2 029.50;2029.5;17/12/2020;05/01/2021;30/12/2020 // Réf: 224707;V20201899
26/12/2020;20042427;4088 - OPTIC MEGALENS;1;1;1-299;ECR;1ML033-LOOK NET;MA;28800;MOHAMMEDIA;1;0;2;150;150;28/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
26/12/2020;20042418;4088 - OPTIC MEGALENS;1;1;1-299;ECR;1MO171-OPTIQUE DAR'B;MA;20000;CASABLANCA;1;0;2;500;500;28/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
25/12/2020;20042415;4088 - OPTIC MEGALENS;1;1;15;ECR;4MO016-OPTIQUE EL BAHJA   S;MA;40000;MARRAKECH;1;0;2;196;196;26/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
25/12/2020;20042401;4088 - OPTIC MEGALENS;1;1;114;ECR;2MH004-HORIZON OPTIQUE;MA;14000;KENITRA;1;0;2;450;450;26/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
25/12/2020;20042395;4088 - OPTIC MEGALENS;1;1;23;ECR;6MO035-OPTIC BOULMANE;MA;46000;SAFI;1;0;2;200;200;26/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
25/12/2020;20042391;4088 - OPTIC MEGALENS;1;1;16;ECR;5MB001-BERRADA OPTIQUE;MA;50000;MEKNES;1;0;2;154;154;26/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
25/12/2020;20042376;4088 - OPTIC MEGALENS;1;1;27;ECR;3MO062-OPTILOOK;MA;90000;TANGER;1;0;2;460;460;26/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
25/12/2020;20042373;4088 - OPTIC MEGALENS;1;1;1-299;ECR;1MO011-OPTIDINE;MA;26100;BERRECHID;1;0;2;250;250;26/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
25/12/2020;20042364;4088 - OPTIC MEGALENS;1;1;28;ECR;3MO045-OPTIQUE FAST VISION;MA;93000;TETOUAN;1;0;2;200;200;26/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
25/12/2020;20042362;4088 - OPTIC MEGALENS;1;1;1-299;ECR;1ME022-ENNAJEM OPTIQUE;MA;26100;BERRECHID;1;0;2;200;200;28/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
25/12/2020;20042354;4088 - OPTIC MEGALENS;1;1;1-299;ECR;1MO122-OPTIQUE OUHOUD;MA;26100;BERRECHID;1;0;2;800;800;26/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
25/12/2020;20042352;4088 - OPTIC MEGALENS;1;1;28;ECR;3MS005-SADEK OPTIC;MA;93000;TETOUAN;1;0;2;200;200;26/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
25/12/2020;20042344;4088 - OPTIC MEGALENS;1;1;16;ECR;5MS004-SERGHINI OPTIC;MA;50000;MEKNES;1;0;2;200;200;26/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
25/12/2020;20042343;4088 - OPTIC MEGALENS;1;1;16;ECR;5MA008-AMAL OPTIQUE;MA;50000;MEKNES;1;0;2;568;568;26/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
25/12/2020;20042322;4088 - OPTIC MEGALENS;1;1;114;ECR;2MM024-METROPOLE OPTIQUE;MA;14000;KENITRA;1;0;2;200;200;26/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
25/12/2020;20042320;4088 - OPTIC MEGALENS;1;1;27;ECR;3ME001-EQUILIBRE OPTIQUE;MA;90000;TANGER;1;0;2;200;200;26/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
25/12/2020;20042311;4088 - OPTIC MEGALENS;1;1;16;ECR;5MB007-BELFKIH OPTIQUE;MA;50000;MEKNES;1;0;2;200;200;26/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
25/12/2020;20042299;4088 - OPTIC MEGALENS;1;1;28;ECR;3MO043-OPTIC MARTIL;MA;93000;TETOUAN;1;0;2;210;210;26/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
25/12/2020;20042293;4088 - OPTIC MEGALENS;1;1;1-299;ECR;1MO171-OPTIQUE DAR'B;MA;20000;CASABLANCA;1;0;2;180;180;28/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042281;4088 - OPTIC MEGALENS;1;1;114;ECR;6MO023-OPTIQUE MY ALI BOUGHALEB;MA;92150;KSAR EL KEBIR;1;0;2;650;650;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042276;4088 - OPTIC MEGALENS;1;1;2;ECR;8MO013-OPTIC ESSALAM;MA;80000;AGADIR;1;0;2;224;224;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042274;4088 - OPTIC MEGALENS;1;1;114;ECR;2MO010-OPTIQUE CLAIRE VISION;MA;14000;KENITRA;1;0;2;176;176;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042269;4088 - OPTIC MEGALENS;1;1;2;ECR;8MH003-HASSANI OPTIC;MA;80100;INEZGANE;1;0;2;260;260;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042263;4088 - OPTIC MEGALENS;1;1;27;ECR;3MA015-A.A CITY CENTER;MA;90000;TANGER;1;0;2;150;150;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042261;4088 - OPTIC MEGALENS;1;1;16;ECR;5MO049-OPTIQUE YOUSSEF;MA;50000;MEKNES;1;0;2;256;256;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042256;4088 - OPTIC MEGALENS;1;1;114;ECR;2MA033-AL FAJR OPTIQUE;MA;14000;KENITRA;1;0;2;170;170;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042250;4088 - OPTIC MEGALENS;1;1;27;ECR;3MV002-VISION STORE;MA;90000;TANGER;1;0;2;180;180;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042248;4088 - OPTIC MEGALENS;1;1;114;ECR;2MT004-TWINS OPTIC;MA;14000;KENITRA;1;0;2;600;600;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042247;4088 - OPTIC MEGALENS;1;1;16;ECR;5MB001-BERRADA OPTIQUE;MA;50000;MEKNES;1;0;2;156;156;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042243;4088 - OPTIC MEGALENS;1;1;15;ECR;4MG002-GUELIZ OPTIC S.A.R.L;MA;40000;MARRAKECH;1;0;2;200;200;26/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042239;4088 - OPTIC MEGALENS;1;1;2;ECR;8MM007-MADIYA OPTIC;MA;80000;AGADIR;1;0;2;168;168;26/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042235;4088 - OPTIC MEGALENS;1;1;1-299;ECR;1MO011-OPTIDINE;MA;26100;BERRECHID;1;0;2;297;297;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042225;4088 - OPTIC MEGALENS;1;1;28;ECR;3MK003-KHALLADI OPTIQUE;MA;93000;TETOUAN;1;0;2;426;426;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042222;4088 - OPTIC MEGALENS;1;1;1-299;ECR;1MO171-OPTIQUE DAR'B;MA;20000;CASABLANCA;1;0;2;200;200;28/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042221;4088 - OPTIC MEGALENS;1;1;15;ECR;4MF002-FADILA OPTIQUE;MA;40000;MARRAKECH;1;0;2;390;390;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042213;4088 - OPTIC MEGALENS;1;1;4;ECR;6ML017-LABEL OPTIC;MA;23000;BENI MELLAL;1;0;2;280;280;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042212;4088 - OPTIC MEGALENS;1;1;1-299;ECR;1MF008-FEDALAH VISION;MA;28800;MOHAMMEDIA;1;0;2;390;390;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042210;4088 - OPTIC MEGALENS;1;1;15;ECR;6MO091-OPTIQUE EZZAITOUNI;MA;43150;BEN GUERIR;1;0;2;552;552;26/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042203;4088 - OPTIC MEGALENS;1;1;2;ECR;8MO026-OPTICHIC;MA;80000;AGADIR;1;0;2;160;160;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042198;4088 - OPTIC MEGALENS;1;1;16;ECR;5MI003-ISMAILIA OPTIQUE ( AHMED BERRADA);MA;50000;MEKNES;1;0;2;1 280.00;1280;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042197;4088 - OPTIC MEGALENS;1;1;28;ECR;3MO040-OPTIQUE RINCON;MA;93000;TETOUAN;1;0;2;290;290;26/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042180;4088 - OPTIC MEGALENS;1;1;27;ECR;3MO025-OPTIC ALBOGHAZ;MA;90000;TANGER;1;0;2;440;440;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042178;4088 - OPTIC MEGALENS;1;1;114;ECR;2MI008-IMRAN OPTIC;MA;14000;KENITRA;1;0;2;150;150;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042170;4088 - OPTIC MEGALENS;1;1;15;ECR;4MW001-WAHIB OPTIC;MA;40000;MARRAKECH;1;0;2;470;470;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042163;4088 - OPTIC MEGALENS;1;1;47;ECR;6MZ008-ZIAT OPTIQUE;MA;15000;KHEMISSET;1;0;2;300;300;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
24/12/2020;20042137;4088 - OPTIC MEGALENS;1;1;28;ECR;3MC004-CENTRE D' OPTIQUE;MA;93000;TETOUAN;1;0;2;175;175;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
23/12/2020;20042128;4088 - OPTIC MEGALENS;1;1;21;ECR;7MC008-CHAHD OPTIQUE;MA;60000;OUJDA;1;0;2;160;160;24/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
23/12/2020;20042124;4088 - OPTIC MEGALENS;1;1;28;ECR;3MO017-OPTIC AL OUMMA S;MA;93000;TETOUAN;1;0;2;400;400;24/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
23/12/2020;20042122;4088 - OPTIC MEGALENS;1;1;50;ECR;6MC006-CONSEIL OPTIQUE;MA;25000;KHOURIBGA;1;0;2;166;166;24/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
23/12/2020;20042120;4088 - OPTIC MEGALENS;1;1;15;ECR;4MH005-HILMI OPTIC SARL;MA;40000;MARRAKECH;1;0;2;180;180;24/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
23/12/2020;20042114;4088 - OPTIC MEGALENS;1;1;21;ECR;7ME001-ESPACE ORTHOPTICAL;MA;60000;OUJDA;1;0;2;160;160;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
23/12/2020;20042112;4088 - OPTIC MEGALENS;1;1;16;ECR;5MI003-ISMAILIA OPTIQUE ( AHMED BERRADA);MA;50000;MEKNES;1;0;2;170;170;24/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
23/12/2020;20042110;4088 - OPTIC MEGALENS;1;1;48;ECR;6MO030-OPTIC COOL;MA;54000;KHENIFRA;1;0;2;200;200;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
23/12/2020;20042107;4088 - OPTIC MEGALENS;1;1;1-299;ECR;1MO122-OPTIQUE OUHOUD;MA;26100;BERRECHID;1;0;2;1 478.00;1478;24/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
23/12/2020;20042106;4088 - OPTIC MEGALENS;1;1;13;ECR;5MQ001-QODS OPTIC;MA;30000;FES;1;0;2;200;200;25/12/2020;05/01/2021;30/12/2020 // Réf: 224708;V20201899
